X Y UC  LC  AVCRUST Topo   Basement UC/LC Moho
26.625  63.125  6.36  7.22  6.85  0.11  -0.11 25.48 59.38
26.875  63.125  6.36  7.22  6.85  0.12  -0.12 25.72 59.94
27.125  63.125  6.36  7.22  6.85  0.11  -0.11 25.78 60.06
27.375  63.125  6.36  7.22  6.85  0.09  -0.09 25.89 60.29
27.625  63.125  6.37  7.22  6.86  0.11  -0.11 25.59 60.56
27.875  63.125  6.37  7.23  6.87  0.11  -0.11 25.44 60.92
28.125  63.125  6.38  7.24  6.88  0.11  -0.11 25.51 61.09
28.375  63.125  6.37  7.24  6.88  0.12  -0.12 25.20 61.06
28.625  63.125  6.37  7.23  6.87  0.14  -0.14 25.39 60.84
28.875  63.125  6.37  7.22  6.87  0.17  -0.17 24.78 60.43
29.125  63.125  6.36  7.22  6.85  0.18  -0.18 25.59 59.71
29.375  63.125  6.37  7.23  6.84  0.13  -0.13 26.67 58.96
29.625  63.125  6.38  7.23  6.82  0.13  -0.13 27.96 58.11
29.875  63.125  6.37  7.23  6.81  0.12  -0.12 27.71 56.87
30.125  63.125  6.35  7.22  6.79  0.15  -0.15 27.36 55.50
30.375  63.125  6.35  7.21  6.77  0.19  -0.19 27.58 54.08
30.625  63.125  6.34  7.23  6.73  0.17  -0.17 29.40 52.46
30.875  63.125  6.34  7.23  6.71  0.17  -0.17 29.56 50.72
31.125  63.125  6.33  7.2 6.66  0.21  -0.21 30.30 48.95
31.375  63.125  6.33  7.16  6.61  0.21  -0.21 31.09 47.03
31.625  63.125  6.33  7.16  6.56  0.21  -0.21 32.61 45.19
31.875  63.125  6.32  7.16  6.51  0.19  -0.19 33.48 43.32
32.125  63.125  6.32  7.13  6.47  0.17  -0.17 34.22 42.03
32.375  63.125  6.32  7.08  6.46  0.19  -0.19 33.33 40.90
32.625  63.125  6.32  7.05  6.43  0.23  -0.23 33.95 40.02
32.875  63.125  6.32  7.05  6.43  0.20  -0.20 33.94 40.00
33.125  63.125  6.32  7.06  6.43  0.15  -0.15 34.22 40.22
33.375  63.125  6.32  7.12  6.47  0.16  -0.16 33.93 41.80
33.625  63.125  6.32  7.13  6.47  0.15  -0.15 34.19 42.00
33.875  63.125  6.32  7.13  6.48  0.15  -0.15 33.70 42.03
34.125  63.125  6.32  7.13  6.48  0.15  -0.15 33.47 41.74
34.375  63.125  6.32  7.12  6.48  0.16  -0.16 33.02 41.31
34.625  63.125  6.32  7.11  6.47  0.13  -0.13 33.13 40.93
34.875  63.125  6.32  7.11  6.47  0.10  -0.10 32.92 40.66
35.125  63.125  6.32  7.1 6.47  0.13  -0.13 32.67 40.48
35.375  63.125  6.31  7.1 6.46  0.15  -0.15 32.67 40.36
-24.875 63.375  5.537 6.76  6.31  -0.33 0.52  6.55  16.96
-24.625 63.375  5.522 6.77  6.31  -0.26 0.36  6.53  17.20
-24.375 63.375  5.478 6.77  6.30  -0.20 0.22  6.01  16.12
-24.125 63.375  5.44  6.77  6.28  -0.18 0.18  5.90  15.60
-23.875 63.375  5.351 6.78  6.25  -0.20 0.20  5.46  14.27
-23.625 63.375  5.241 6.78  6.20  -0.24 0.24  5.10  13.20
-23.375 63.375  5.243 6.79  6.21  -0.30 0.32  5.04  12.87
-23.125 63.375  5.251 6.79  6.21  -0.26 0.38  5.03  12.70
-22.875 63.375  5.333 6.8 6.23  -0.22 0.39  5.41  13.32
-22.625 63.375  5.422 6.8 6.26  -0.26 0.37  5.92  14.60
-22.375 63.375  5.446 6.8 6.28  -0.30 0.32  6.02  15.26
-22.125 63.375  5.56  6.81  6.32  -0.24 0.25  6.84  17.00
-21.875 63.375  5.587 6.81  6.34  -0.17 0.18  7.00  17.91
-21.625 63.375  5.689 6.82  6.37  -0.16 0.18  7.94  19.70
-21.375 63.375  5.725 6.82  6.39  -0.15 0.21  8.23  20.63
-21.125 63.375  5.796 6.83  6.41  -0.14 0.24  9.08  22.20
-20.875 63.375  5.808 6.83  6.42  -0.12 0.26  9.06  22.41
-20.625 63.375  5.868 6.84  6.44  -0.07 0.26  9.92  23.50
-20.375 63.375  5.88  6.85  6.44  -0.04 0.33  10.03 23.36
-20.125 63.375  5.925 6.85  6.45  -0.11 0.50  10.75 24.20
-19.875 63.375  5.955 6.86  6.46  -0.26 0.67  11.15 24.25
-19.625 63.375  5.989 6.87  6.48  -0.42 0.79  11.69 25.40
-19.375 63.375  6.017 6.87  6.48  -0.35 0.65  12.02 25.67
-19.125 63.375  6.016 6.87  6.49  -0.18 0.36  12.16 27.10
-18.875 63.375  5.975 6.86  6.48  -0.05 0.13  11.60 26.76
-18.625 63.375  5.944 6.85  6.48  -0.06 0.09  11.27 27.50
-18.375 63.375  5.899 6.85  6.47  -0.06 0.07  10.62 26.44
-18.125 63.375  5.885 6.85  6.47  -0.09 0.09  10.55 26.40
-17.875 63.375  5.848 6.84  6.45  -0.13 0.13  9.99  25.22
-17.625 63.375  5.827 6.84  6.44  -0.07 0.10  9.79  24.90
-17.375 63.375  5.771 6.83  6.43  -0.13 0.19  9.01  23.70
-17.125 63.375  5.734 6.82  6.43  -0.19 0.30  8.57  23.30
-16.875 63.375  5.698 6.81  6.42  -0.32 0.49  8.10  22.08
-16.625 63.375  5.695 6.81  6.42  -0.44 0.70  8.06  21.60
-16.375 63.375  5.665 6.81  6.41  -0.59 0.96  7.75  20.44
-16.125 63.375  5.641 6.8 6.40  -0.61 1.06  7.55  19.90
-15.875 63.375  5.61  6.8 6.38  -0.78 1.28  7.37  18.62
-15.625 63.375  5.59  6.79  6.37  -1.15 1.67  7.29  17.70
-15.375 63.375  5.57  6.79  6.35  -1.26 1.85  7.19  16.69
-15.125 63.375  5.515 6.78  6.33  -1.30 2.00  6.76  15.50
-14.875 63.375  5.524 6.78  6.32  -1.31 2.08  6.91  15.29
-14.625 63.375  5.48  6.78  6.31  -1.38 2.09  6.55  14.40
-14.375 63.375  5.527 6.79  6.32  -1.48 2.08  6.84  14.86
-14.125 63.375  5.553 6.81  6.33  -1.43 1.90  6.83  14.70
-13.875 63.375  5.642 6.83  6.36  -1.33 1.63  7.42  16.36
-13.625 63.375  5.722 6.85  6.39  -1.18 1.30  7.94  17.60
-13.375 63.375  5.853 6.88  6.44  -0.89 0.90  9.28  20.29
-13.125 63.375  5.97  6.9 6.47  -0.70 0.70  10.83 22.60
-12.875 63.375  6.026 6.9 6.50  -0.59 0.59  11.93 25.15
-12.625 63.375  6.066 6.9 6.52  -0.51 0.51  12.92 27.40
-12.375 63.375  6.109 6.9 6.53  -0.45 0.54  14.03 29.31
-12.125 63.375  6.121 6.9 6.54  -0.42 0.61  14.50 30.70
-11.875 63.375  6.106 6.9 6.54  -0.41 0.72  14.16 30.29
-11.625 63.375  6.102 6.9 6.53  -0.41 0.83  14.13 29.57
-11.375 63.375  6.084 6.9 6.53  -0.37 0.88  13.69 28.97
-11.125 63.375  6.08  6.9 6.53  -0.39 0.95  13.58 28.65
-10.875 63.375  6.091 6.9 6.53  -0.42 1.07  13.79 28.57
-10.625 63.375  6.108 6.9 6.53  -0.41 1.28  14.02 28.45
-10.375 63.375  6.107 6.9 6.54  -0.39 1.63  13.88 28.24
-10.125 63.375  6.137 6.9 6.52  -0.42 2.05  14.79 27.95
-9.875  63.375  6.155 6.9 6.52  -0.49 2.51  15.50 27.71
-9.625  63.375  6.148 6.91  6.52  -0.49 3.00  15.52 27.68
-9.375  63.375  6.132 6.93  6.54  -0.49 2.92  15.07 27.93
-9.125  63.375  6.141 6.96  6.57  -0.49 2.80  15.16 28.54
-8.875  63.375  6.13  6.98  6.60  -0.54 2.74  14.77 29.47
-8.625  63.375  6.104 7 6.61  -0.57 2.83  14.85 30.67
-8.375  63.375  6.06  7 6.62  -0.58 3.12  14.79 32.00
-8.125  63.375  6.01  7 6.61  -0.65 3.52  15.11 32.95
-7.875  63.375  5.97  7 6.60  -0.73 3.97  15.26 33.04
-7.625  63.375  5.93  6.98  6.59  -0.89 4.50  14.90 32.50
-7.375  63.375  5.9 6.97  6.58  -1.06 4.50  14.32 31.44
-7.125  63.375  5.88  6.95  6.56  -1.22 4.58  13.80 29.87
-6.875  63.375  5.85  6.93  6.54  -1.34 4.63  13.07 28.01
-6.625  63.375  5.83  6.91  6.52  -1.44 4.57  12.34 26.09
-6.375  63.375  5.81  6.89  6.49  -1.58 4.41  11.79 24.34
-6.125  63.375  5.78  6.87  6.47  -1.67 4.17  11.00 22.77
-5.875  63.375  5.76  6.85  6.44  -1.83 3.85  10.37 21.19
-5.625  63.375  5.73  6.83  6.41  -2.00 3.57  9.76  19.79
-5.375  63.375  5.7 6.82  6.39  -2.10 3.46  9.27  18.58
-5.125  63.375  5.67  6.81  6.37  -2.23 3.54  9.09  17.92
-4.875  63.375  5.64  6.81  6.35  -2.31 3.65  9.00  17.26
-4.625  63.375  5.6 6.81  6.33  -2.42 3.76  8.90  16.71
-4.375  63.375  5.57  6.81  6.32  -2.53 3.84  8.77  16.32
-4.125  63.375  5.54  6.8 6.30  -2.63 3.92  8.72  16.01
-3.875  63.375  5.51  6.81  6.30  -2.66 3.98  8.60  15.75
-3.625  63.375  5.49  6.81  6.29  -2.64 4.03  8.57  15.55
-3.375  63.375  5.47  6.81  6.29  -2.63 4.07  9.64  18.43
-3.125  63.375  5.47  6.82  6.30  -2.66 4.09  9.83  18.98
-2.875  63.375  5.47  6.82  6.30  -2.58 4.10  10.23 20.01
-2.625  63.375  5.48  6.82  6.31  -2.58 4.08  10.60 21.21
-2.375  63.375  5.5 6.83  6.32  -2.58 4.02  11.19 22.71
-2.125  63.375  5.52  6.83  6.33  -2.43 3.94  11.75 24.39
-1.875  63.375  5.54  6.83  6.34  -2.24 3.83  12.23 25.94
-1.625  63.375  5.57  6.84  6.35  -2.09 3.71  12.59 26.73
-1.375  63.375  5.59  6.85  6.37  -2.04 4.04  12.32 25.78
-1.125  63.375  5.62  6.85  6.38  -2.00 4.21  11.44 23.13
-0.875  63.375  5.64  6.86  6.40  -1.98 4.35  10.10 19.59
-0.625  63.375  5.66  6.87  6.41  -1.97 4.48  9.15  16.76
-0.375  63.375  5.68  6.88  6.42  -1.94 4.59  8.98  16.03
-0.125  63.375  5.7 6.89  6.43  -1.91 4.65  9.28  16.64
0.125 63.375  5.71  6.89  6.43  -1.85 4.69  9.77  17.73
0.375 63.375  5.73  6.9 6.44  -1.77 4.82  10.31 18.79
0.625 63.375  5.75  6.9 6.44  -1.70 5.21  10.97 19.62
0.875 63.375  5.78  6.9 6.44  -1.62 5.61  11.64 20.29
1.125 63.375  5.82  6.91  6.44  -1.54 5.93  12.51 21.18
1.375 63.375  5.87  6.9 6.45  -1.44 6.15  12.86 21.51
1.625 63.375  5.92  6.9 6.45  -1.38 6.31  13.13 21.16
1.875 63.375  5.96  6.9 6.46  -1.29 6.83  13.33 20.71
2.125 63.375  6 6.9 6.47  -1.23 7.62  13.66 20.26
2.375 63.375  6.02  6.9 6.48  -1.18 8.58  14.12 20.19
2.625 63.375  6.04  6.9 6.48  -1.15 9.67  14.75 20.08
2.875 63.375  6.05  6.9 6.49  -1.14 10.84 15.21 19.90
3.125 63.375  6.06  6.9 6.49  -1.13 11.75 15.88 20.21
3.375 63.375  6.06  6.9 6.49  -1.14 12.41 16.51 20.82
3.625 63.375  6.07  6.89  6.49  -1.19 13.11 16.86 20.79
3.875 63.375  6.09  6.88  6.48  -1.23 13.15 16.72 20.20
4.125 63.375  6.1 6.86  6.46  -1.26 12.62 16.40 19.80
4.375 63.375  6.12  6.84  6.44  -1.24 11.79 16.28 19.88
4.625 63.375  6.13  6.82  6.42  -1.18 10.88 16.20 20.06
4.875 63.375  6.14  6.81  6.40  -1.13 9.82  16.29 20.39
5.125 63.375  6.14  6.79  6.38  -1.00 8.79  16.37 20.80
5.375 63.375  6.15  6.76  6.37  -0.69 7.69  16.22 21.03
5.625 63.375  6.15  6.74  6.36  -0.34 6.58  16.22 21.55
5.875 63.375  6.15  6.73  6.34  -0.22 5.48  16.84 22.38
6.125 63.375  6.15  6.71  6.34  -0.23 4.61  16.24 22.21
6.375 63.375  6.16  6.71  6.34  -0.22 4.02  16.12 22.00
6.625 63.375  6.17  6.7 6.35  -0.20 3.51  16.43 23.08
6.875 63.375  6.17  6.7 6.37  -0.21 3.12  16.08 23.93
7.125 63.375  6.18  6.7 6.38  -0.23 2.68  16.37 24.93
7.375 63.375  6.19  6.7 6.39  -0.21 2.12  16.67 26.05
7.625 63.375  6.19  6.71  6.41  -0.13 1.64  19.18 32.05
7.875 63.375  6.2 6.71  6.42  0.00  1.24  18.85 32.21
8.125 63.375  6.2 6.71  6.43  0.00  0.83  18.09 32.27
8.375 63.375  6.21  6.72  6.44  0.01  0.31  17.92 32.38
8.625 63.375  6.21  6.72  6.45  0.14  -0.09 17.25 32.66
8.875 63.375  6.22  6.73  6.45  0.19  -0.14 18.15 33.18
9.125 63.375  6.22  6.73  6.46  0.15  -0.12 17.86 33.84
9.375 63.375  6.22  6.73  6.46  0.35  -0.35 18.07 34.46
9.625 63.375  6.22  6.73  6.46  0.31  -0.31 18.36 35.02
9.875 63.375  6.22  6.73  6.46  0.16  -0.16 18.74 35.63
10.125  63.375  6.22  6.73  6.46  0.09  -0.09 19.14 36.31
10.375  63.375  6.22  6.72  6.46  0.17  -0.17 19.12 36.96
10.625  63.375  6.22  6.72  6.46  0.23  -0.23 19.44 37.62
10.875  63.375  6.22  6.72  6.46  0.25  -0.25 19.83 38.42
11.125  63.375  6.22  6.72  6.46  0.36  -0.36 20.25 39.32
11.375  63.375  6.23  6.72  6.46  0.58  -0.58 20.98 40.07
11.625  63.375  6.24  6.73  6.47  0.55  -0.55 21.26 40.56
11.875  63.375  6.24  6.73  6.47  0.59  -0.59 21.42 40.90
12.125  63.375  6.25  6.74  6.47  0.69  -0.69 22.38 41.18
12.375  63.375  6.26  6.74  6.47  0.66  -0.66 23.00 41.41
12.625  63.375  6.26  6.75  6.47  0.54  -0.54 23.53 41.59
12.875  63.375  6.27  6.75  6.48  0.66  -0.66 23.19 41.74
13.125  63.375  6.28  6.77  6.48  0.59  -0.59 24.56 41.90
13.375  63.375  6.28  6.78  6.49  0.48  -0.47 24.18 42.03
13.625  63.375  6.29  6.8 6.50  0.42  -0.42 24.60 42.11
13.875  63.375  6.3 6.82  6.50  0.37  -0.36 25.81 42.17
14.125  63.375  6.3 6.84  6.50  0.32  -0.32 26.46 42.22
14.375  63.375  6.31  6.88  6.51  0.32  -0.31 27.32 42.26
14.625  63.375  6.31  6.92  6.52  0.33  -0.32 27.61 42.28
14.875  63.375  6.32  6.97  6.52  0.32  -0.32 29.18 42.29
15.125  63.375  6.32  7.01  6.53  0.36  -0.36 29.30 42.28
15.375  63.375  6.32  7.06  6.53  0.34  -0.33 30.25 42.37
15.625  63.375  6.32  7.16  6.53  0.34  -0.34 31.78 42.49
15.875  63.375  6.32  7.15  6.53  0.38  -0.38 31.78 42.67
16.125  63.375  6.33  7.15  6.52  0.42  -0.42 33.00 43.08
16.375  63.375  6.33  7.15  6.53  0.34  -0.34 32.90 43.62
16.625  63.375  6.33  7.16  6.56  0.24  -0.24 32.20 44.63
16.875  63.375  6.33  7.16  6.57  0.20  -0.19 31.92 44.98
17.125  63.375  6.33  7.16  6.57  0.22  -0.21 31.98 45.08
17.375  63.375  6.33  7.16  6.58  0.28  -0.27 31.57 45.30
17.625  63.375  6.33  7.16  6.58  0.28  -0.27 31.93 45.81
17.875  63.375  6.33  7.16  6.58  0.24  -0.21 32.08 46.00
18.125  63.375  6.33  7.16  6.58  0.19  -0.13 32.11 46.01
18.375  63.375  6.33  7.16  6.59  0.12  -0.03 31.79 46.30
18.625  63.375  6.33  7.17  6.61  0.11  -0.02 31.48 47.23
18.875  63.375  6.33  7.18  6.61  0.07  0.03  32.14 47.91
19.125  63.375  6.33  7.19  6.62  0.02  0.08  32.11 48.41
19.375  63.375  6.32  7.2 6.66  -0.05 0.15  30.18 49.08
19.625  63.375  6.32  7.22  6.68  -0.06 0.16  29.82 49.59
19.875  63.375  6.32  7.22  6.68  -0.05 0.18  30.05 49.97
20.125  63.375  6.32  7.22  6.69  -0.08 0.25  29.72 50.29
20.375  63.375  6.32  7.22  6.69  -0.11 0.30  29.87 50.52
20.625  63.375  6.32  7.23  6.69  -0.06 0.25  30.16 50.65
20.875  63.375  6.32  7.23  6.69  -0.01 0.20  30.12 50.62
21.125  63.375  6.32  7.22  6.69  0.00  0.20  29.80 50.46
21.375  63.375  6.32  7.22  6.69  0.00  0.19  29.73 50.36
21.625  63.375  6.32  7.22  6.69  0.00  0.19  29.64 50.20
21.875  63.375  6.32  7.22  6.69  0.00  0.16  29.59 50.14
22.125  63.375  6.32  7.22  6.68  0.00  0.13  30.09 50.07
22.375  63.375  6.32  7.22  6.69  0.02  0.08  29.54 50.10
22.625  63.375  6.32  7.22  6.68  0.04  0.05  30.06 50.07
22.875  63.375  6.32  7.22  6.68  0.05  0.02  30.06 50.08
23.125  63.375  6.32  7.22  6.68  0.06  -0.03 30.05 50.10
23.375  63.375  6.32  7.22  6.68  0.08  -0.08 30.05 50.13
23.625  63.375  6.32  7.22  6.69  0.09  -0.09 29.57 50.28
23.875  63.375  6.32  7.22  6.69  0.11  -0.11 29.69 50.49
24.125  63.375  6.32  7.23  6.70  0.15  -0.15 29.63 50.99
24.375  63.375  6.33  7.23  6.71  0.17  -0.17 29.74 51.59
24.625  63.375  6.33  7.23  6.71  0.18  -0.18 29.97 52.01
24.875  63.375  6.35  7.22  6.74  0.17  -0.17 29.24 53.13
25.125  63.375  6.35  7.21  6.77  0.17  -0.17 27.89 54.67
25.375  63.375  6.35  7.22  6.78  0.16  -0.16 28.20 55.92
25.625  63.375  6.35  7.22  6.79  0.14  -0.14 27.73 56.24
25.875  63.375  6.37  7.23  6.81  0.16  -0.16 27.82 57.14
26.125  63.375  6.38  7.23  6.82  0.14  -0.14 27.86 57.90
26.375  63.375  6.38  7.23  6.82  0.12  -0.12 27.91 58.00
26.625  63.375  6.38  7.23  6.82  0.12  -0.12 27.99 58.15
26.875  63.375  6.37  7.23  6.82  0.15  -0.15 27.85 58.59
27.125  63.375  6.37  7.22  6.83  0.13  -0.13 26.99 58.97
27.375  63.375  6.36  7.22  6.84  0.11  -0.11 26.11 59.22
27.625  63.375  6.36  7.22  6.85  0.15  -0.15 25.43 59.30
27.875  63.375  6.36  7.22  6.85  0.14  -0.14 25.45 59.34
28.125  63.375  6.36  7.22  6.84  0.13  -0.13 26.07 59.17
28.375  63.375  6.38  7.22  6.83  0.14  -0.14 27.25 58.86
28.625  63.375  6.37  7.23  6.82  0.17  -0.17 27.71 58.32
28.875  63.375  6.38  7.23  6.82  0.19  -0.19 27.69 57.61
29.125  63.375  6.37  7.23  6.81  0.13  -0.13 27.63 56.71
29.375  63.375  6.36  7.22  6.80  0.10  -0.10 27.17 55.74
29.625  63.375  6.35  7.21  6.78  0.11  -0.11 27.29 54.69
29.875  63.375  6.35  7.22  6.76  0.12  -0.12 28.15 53.35
30.125  63.375  6.34  7.23  6.72  0.13  -0.13 29.74 51.99
30.375  63.375  6.34  7.22  6.71  0.16  -0.16 29.33 50.73
30.625  63.375  6.34  7.21  6.68  0.17  -0.17 29.98 49.32
30.875  63.375  6.33  7.19  6.62  0.19  -0.19 31.64 47.83
31.125  63.375  6.33  7.16  6.60  0.20  -0.20 31.34 46.54
31.375  63.375  6.33  7.16  6.56  0.21  -0.21 32.57 45.13
31.625  63.375  6.32  7.17  6.51  0.23  -0.23 33.93 43.77
31.875  63.375  6.32  7.14  6.49  0.25  -0.25 33.53 42.36
32.125  63.375  6.32  7.11  6.47  0.20  -0.20 33.69 41.63
32.375  63.375  6.32  7.06  6.44  0.19  -0.19 33.66 40.21
32.625  63.375  6.32  7.05  6.43  0.18  -0.18 33.95 40.00
32.875  63.375  6.32  7.05  6.43  0.17  -0.17 33.95 40.00
33.125  63.375  6.32  7.05  6.43  0.15  -0.15 33.98 40.04
33.375  63.375  6.32  7.09  6.45  0.12  -0.12 34.13 41.09
33.625  63.375  6.32  7.13  6.47  0.12  -0.12 34.16 41.95
33.875  63.375  6.32  7.13  6.47  0.12  -0.12 34.20 42.00
34.125  63.375  6.32  7.13  6.48  0.14  -0.14 33.33 41.57
34.375  63.375  6.32  7.11  6.47  0.13  -0.13 33.33 41.17
34.625  63.375  6.32  7.11  6.47  0.11  -0.11 33.10 40.88
34.875  63.375  6.32  7.1 6.47  0.09  -0.09 32.88 40.73
35.125  63.375  6.32  7.09  6.47  0.10  -0.10 32.73 40.67
35.375  63.375  6.31  7.09  6.46  0.10  -0.10 32.72 40.53
-24.875 63.625  5.626 6.79  6.36  -0.39 0.53  7.56  19.34
-24.625 63.625  5.628 6.79  6.36  -0.35 0.53  7.58  19.50
-24.375 63.625  5.609 6.79  6.35  -0.21 0.33  7.24  19.05
-24.125 63.625  5.594 6.8 6.35  -0.17 0.20  7.12  18.60
-23.875 63.625  5.533 6.8 6.33  -0.16 0.16  6.67  17.57
-23.625 63.625  5.501 6.81  6.31  -0.18 0.18  6.61  16.90
-23.375 63.625  5.406 6.81  6.27  -0.18 0.18  6.22  15.82
-23.125 63.625  5.376 6.81  6.25  -0.15 0.15  5.97  15.00
-22.875 63.625  5.412 6.82  6.25  -0.15 0.18  6.14  14.92
-22.625 63.625  5.396 6.82  6.26  -0.18 0.23  5.99  14.80
-22.375 63.625  5.464 6.82  6.28  -0.20 0.25  6.39  15.50
-22.125 63.625  5.539 6.83  6.31  -0.17 0.26  6.87  16.60
-21.875 63.625  5.64  6.83  6.34  -0.15 0.26  7.67  18.23
-21.625 63.625  5.722 6.84  6.38  -0.11 0.18  8.43  20.40
-21.375 63.625  5.773 6.84  6.40  -0.09 0.10  8.90  21.65
-21.125 63.625  5.829 6.85  6.43  -0.08 0.08  9.46  23.00
-20.875 63.625  5.878 6.86  6.44  -0.07 0.07  10.04 23.34
-20.625 63.625  5.901 6.86  6.45  -0.05 0.05  10.34 24.20
-20.375 63.625  5.957 6.87  6.46  -0.02 0.02  11.31 25.01
-20.125 63.625  6.011 6.88  6.48  0.01  -0.01 12.38 26.90
-19.875 63.625  6.056 6.89  6.49  0.14  -0.14 13.25 28.02
-19.625 63.625  6.102 6.89  6.52  0.42  -0.42 14.18 30.40
-19.375 63.625  6.144 6.9 6.53  0.64  -0.64 15.01 31.27
-19.125 63.625  6.16  6.9 6.54  0.96  -0.96 15.54 33.30
-18.875 63.625  6.107 6.89  6.54  0.38  -0.38 14.47 32.61
-18.625 63.625  6.058 6.88  6.54  0.11  -0.11 13.56 32.80
-18.375 63.625  6.011 6.87  6.52  0.04  -0.04 12.63 31.41
-18.125 63.625  5.988 6.87  6.52  0.02  -0.02 12.27 30.70
-17.875 63.625  5.968 6.87  6.51  -0.02 0.02  11.96 29.66
-17.625 63.625  5.948 6.87  6.50  -0.08 0.08  11.61 29.10
-17.375 63.625  5.916 6.86  6.50  -0.13 0.13  11.04 28.58
-17.125 63.625  5.896 6.85  6.49  -0.14 0.14  10.70 28.30
-16.875 63.625  5.864 6.85  6.49  -0.17 0.17  10.17 27.85
-16.625 63.625  5.825 6.84  6.49  -0.10 0.10  9.56  27.70
-16.375 63.625  5.8 6.84  6.48  -0.09 0.09  9.22  26.72
-16.125 63.625  5.76  6.83  6.48  -0.13 0.15  8.74  26.30
-15.875 63.625  5.735 6.83  6.46  -0.14 0.19  8.55  24.94
-15.625 63.625  5.719 6.82  6.44  -0.22 0.27  8.52  24.40
-15.375 63.625  5.697 6.82  6.42  -0.19 0.25  8.39  23.03
-15.125 63.625  5.686 6.81  6.41  -0.34 0.44  8.37  22.70
-14.875 63.625  5.674 6.81  6.39  -0.45 0.62  8.31  21.58
-14.625 63.625  5.703 6.81  6.39  -0.67 0.89  8.64  21.40
-14.375 63.625  5.707 6.82  6.40  -1.00 1.22  8.64  20.63
-14.125 63.625  5.733 6.83  6.40  -1.20 1.39  8.81  20.50
-13.875 63.625  5.767 6.85  6.42  -1.21 1.31  9.05  20.66
-13.625 63.625  5.819 6.87  6.43  -1.15 1.16  9.51  21.10
-13.375 63.625  5.907 6.88  6.44  -0.93 0.93  10.58 22.48
-13.125 63.625  5.95  6.9 6.47  -0.73 0.73  11.14 23.70
-12.875 63.625  6.014 6.9 6.49  -0.62 0.62  12.30 25.59
-12.625 63.625  6.045 6.9 6.50  -0.51 0.51  12.99 27.20
-12.375 63.625  6.068 6.9 6.52  -0.44 0.44  13.57 28.97
-12.125 63.625  6.077 6.9 6.53  -0.40 0.40  13.86 30.10
-11.875 63.625  6.077 6.9 6.53  -0.38 0.55  13.99 30.12
-11.625 63.625  6.07  6.9 6.52  -0.38 0.68  13.91 29.69
-11.375 63.625  6.05  6.9 6.52  -0.35 0.79  13.58 29.17
-11.125 63.625  6.038 6.9 6.52  -0.33 0.90  13.36 28.93
-10.875 63.625  6.038 6.9 6.52  -0.39 0.92  13.24 28.74
-10.625 63.625  6.059 6.9 6.52  -0.47 0.95  13.52 28.61
-10.375 63.625  6.067 6.9 6.52  -0.50 1.33  13.61 28.43
-10.125 63.625  6.083 6.9 6.52  -0.53 1.73  14.14 28.16
-9.875  63.625  6.098 6.9 6.51  -0.56 2.11  14.65 27.94
-9.625  63.625  6.098 6.9 6.51  -0.59 2.40  14.77 27.86
-9.375  63.625  6.1 6.92  6.53  -0.60 2.47  14.57 28.06
-9.125  63.625  6.082 6.93  6.54  -0.61 2.44  14.09 28.00
-8.875  63.625  6.063 6.95  6.56  -0.63 2.43  13.69 28.30
-8.625  63.625  6.041 6.96  6.57  -0.67 2.55  13.80 28.80
-8.375  63.625  5.99  6.96  6.57  -0.73 2.83  13.47 29.30
-8.125  63.625  5.93  6.95  6.55  -0.83 3.23  13.56 29.57
-7.875  63.625  5.88  6.94  6.54  -0.94 3.68  13.36 29.34
-7.625  63.625  5.84  6.93  6.53  -1.08 4.11  13.10 28.61
-7.375  63.625  5.81  6.92  6.51  -1.23 4.39  12.93 27.50
-7.125  63.625  5.79  6.9 6.50  -1.39 4.66  12.40 26.15
-6.875  63.625  5.77  6.89  6.49  -1.55 5.00  12.01 24.63
-6.625  63.625  5.75  6.88  6.47  -1.65 5.01  11.60 23.18
-6.375  63.625  5.74  6.86  6.46  -1.79 5.11  11.10 21.89
-6.125  63.625  5.72  6.85  6.44  -1.97 5.10  10.77 20.72
-5.875  63.625  5.7 6.84  6.42  -2.12 4.71  10.18 19.56
-5.625  63.625  5.68  6.83  6.40  -2.20 4.25  9.56  18.45
-5.375  63.625  5.66  6.82  6.38  -2.38 3.97  9.22  17.80
-5.125  63.625  5.63  6.81  6.36  -2.49 3.87  8.96  17.21
-4.875  63.625  5.61  6.81  6.34  -2.55 3.96  8.93  16.64
-4.625  63.625  5.58  6.8 6.33  -2.48 4.04  8.71  16.17
-4.375  63.625  5.55  6.8 6.32  -2.59 4.11  8.61  15.83
-4.125  63.625  5.53  6.8 6.31  -2.63 4.17  8.57  15.57
-3.875  63.625  5.51  6.8 6.30  -2.67 4.21  8.52  15.34
-3.625  63.625  5.49  6.81  6.30  -2.84 4.25  8.47  15.17
-3.375  63.625  5.48  6.81  6.30  -2.88 4.28  9.00  16.60
-3.125  63.625  5.47  6.81  6.30  -2.87 4.29  9.42  17.78
-2.875  63.625  5.48  6.82  6.30  -2.82 4.27  9.92  18.83
-2.625  63.625  5.48  6.82  6.31  -2.83 4.23  10.24 20.01
-2.375  63.625  5.49  6.82  6.32  -2.80 4.16  10.63 21.37
-2.125  63.625  5.51  6.82  6.33  -2.72 4.06  11.13 22.96
-1.875  63.625  5.53  6.83  6.34  -2.58 3.94  11.75 24.66
-1.625  63.625  5.55  6.83  6.35  -2.50 3.80  11.82 25.19
